date,cases,deaths,uf,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-02,1,0,RS,56045,4304507,1.78428,
2020-04-02,8,0,RS,346616,4304606,2.30803,
2020-04-02,2,0,RS,53049,4304630,3.7701,
2020-04-02,1,0,RS,25354,4304663,3.94415,
2020-04-02,1,0,RS,29833,4304804,3.35199,
2020-04-02,13,0,RS,510906,4305108,2.5445,
2020-04-02,1,0,RS,12239,4305173,8.1706,
2020-04-02,1,0,RS,40789,4305355,2.45164,
2020-04-02,1,0,RS,12348,4306205,8.09848,
2020-04-02,2,0,RS,32671,4306403,6.12164,
2020-04-02,1,0,RS,38461,4306601,2.60004,
2020-04-02,1,0,RS,41285,4306767,2.42219,
2020-04-02,3,0,RS,105862,4307005,2.83388,
2020-04-02,3,0,RS,50022,4307609,5.99736,
2020-04-02,1,0,RS,34116,4307807,2.93118,
2020-04-02,1,0,RS,72331,4307906,1.38253,
2020-04-02,1,0,RS,35070,4308607,2.85144,
2020-04-02,9,0,RS,281519,4309209,3.19694,
2020-04-02,1,0,RS,98143,4309308,1.01892,
2020-04-02,4,1,RS,24293,4310801,16.46565,0.25
2020-04-02,6,0,RS,84014,4311403,7.14167,
2020-04-02,3,0,RS,44161,4311809,6.79332,
2020-04-02,1,0,RS,6512,4313102,15.35627,
2020-04-02,4,1,RS,246748,4313409,1.62109,0.25
2020-04-02,1,0,RS,45994,4313508,2.1742,
2020-04-02,1,0,RS,7657,4314001,13.05995,
2020-04-02,2,0,RS,203275,4314100,0.98389,
2020-04-02,2,0,RS,342405,4314407,0.5841,
2020-04-02,1,0,RS,20663,4314605,4.83957,
2020-04-02,232,3,RS,1483771,4314902,15.63584,0.0129
2020-04-02,2,0,RS,211005,4315602,0.94784,
2020-04-02,1,0,RS,21349,4316006,4.68406,
2020-04-02,2,0,RS,282123,4316907,0.70891,
2020-04-02,5,0,RS,77027,4317103,6.49123,
2020-04-02,1,0,RS,73254,4317202,1.36511,
2020-04-02,1,0,RS,49425,4317400,2.02327,
2020-04-02,1,0,RS,42894,4317608,2.33133,
2020-04-02,1,0,RS,3074,4318051,32.5309,
2020-04-02,1,0,RS,62105,4318309,1.61018,
2020-04-02,8,0,RS,236835,4318705,3.37788,
2020-04-02,2,0,RS,25685,4319505,7.78665,
2020-04-02,1,0,RS,81734,4319901,1.22348,
2020-04-02,1,0,RS,141075,4320008,0.70884,
2020-04-02,3,0,RS,17502,4320404,17.1409,
2020-04-02,1,0,RS,57466,4321204,1.74016,
2020-04-02,1,0,RS,26862,4321303,3.72273,
2020-04-02,7,0,RS,38732,4321501,18.07291,
2020-04-02,1,0,RS,51715,4321600,1.93367,
2020-04-02,1,0,RS,126970,4322400,0.78759,
2020-04-02,4,0,RS,255224,4323002,1.56725,
2020-04-02,1,0,RS,4358,4323408,22.94631,
2020-04-02,386,5,RS,11377239,43,3.39274,13
2020-04-02,8,1,SC,8513,4201208,93.97392,125
2020-04-02,1,0,SC,13071,4201950,7.65052,
2020-04-02,10,0,SC,142295,4202008,7.02765,
2020-04-02,1,0,SC,68481,4202305,1.46026,
2020-04-02,22,0,SC,357199,4202404,6.15903,
2020-04-02,12,0,SC,33450,4202800,35.87444,
2020-04-02,3,0,SC,134723,4202909,2.22679,
2020-04-02,7,0,SC,82989,4203204,8.43485,
2020-04-02,1,0,SC,12240,4203709,8.16993,
2020-04-02,5,0,SC,220367,4204202,2.26894,
2020-04-02,23,1,SC,215186,4204608,10.68843,0.0435
2020-04-02,71,1,SC,500973,4205407,14.17242,0.0141
2020-04-02,2,0,SC,69639,4205902,2.87195,
2020-04-02,3,0,SC,11501,4206207,26.08469,
2020-04-02,1,0,SC,56421,4207007,1.77239,
2020-04-02,5,0,SC,44853,4207304,11.14753,
2020-04-02,8,0,SC,,,,
2020-04-02,1,0,SC,69425,4207502,1.4404,
2020-04-02,19,0,SC,219536,4208203,8.65462,
2020-04-02,2,0,SC,65312,4208302,3.06222,
2020-04-02,2,0,SC,20024,4208807,9.98801,
2020-04-02,4,0,SC,177697,4208906,2.25102,
2020-04-02,1,0,SC,30118,4209003,3.32027,
2020-04-02,16,1,SC,590466,4209102,2.70972,0.0625
2020-04-02,1,0,SC,157544,4209300,0.63474,
2020-04-02,1,0,SC,45814,4209409,2.18274,
2020-04-02,4,0,SC,81475,4211306,4.90948,
2020-04-02,2,0,SC,19320,4212205,10.35197,
2020-04-02,1,0,SC,7494,4212304,13.34401,
2020-04-02,1,0,SC,10091,4212650,9.90982,
2020-04-02,1,0,SC,33447,4213203,2.9898,
2020-04-02,4,0,SC,21388,4213500,18.70208,
2020-04-02,2,0,SC,2878,4214300,69.4927,
2020-04-02,1,0,SC,52721,4216206,1.89678,
2020-04-02,12,1,SC,246586,4216602,4.86646,0.0833
2020-04-02,1,0,SC,24076,4216909,4.15351,
2020-04-02,2,0,SC,13410,4217006,14.91424,
2020-04-02,1,0,SC,5823,4217253,17.17328,
2020-04-02,2,0,SC,14007,4217600,14.27857,
2020-04-02,1,0,SC,38407,4218004,2.60369,
2020-04-02,1,0,SC,5348,4218103,18.69858,
2020-04-02,14,0,SC,105686,4218707,13.24679,
2020-04-02,1,0,SC,21268,4219002,4.7019,
2020-04-02,281,5,SC,7164788,42,3.92196,0.0178
2020-04-02,20,2,SE,657013,2800308,3.04408,0.1
2020-04-02,1,0,SE,34213,2801306,2.92287,
2020-04-02,1,0,SE,36924,2804508,2.70827,
2020-04-02,2,0,SE,29626,2805703,6.75083,
2020-04-02,24,2,SE,2298696,28,1.04407,0.0833
2020-04-02,1,0,SP,18705,3500501,5.34616,
2020-04-02,1,0,SP,37214,3500709,2.68716,
2020-04-02,2,0,SP,239597,3501608,0.83473,
2020-04-02,2,0,SP,197016,3502804,1.01515,
2020-04-02,1,0,SP,236072,3503208,0.4236,
2020-04-02,4,1,SP,89824,3503901,4.45315,0.25
2020-04-02,1,0,SP,104386,3504008,0.95798,
2020-04-02,26,0,SP,274182,3505708,9.48275,
2020-04-02,0,0,SP,376818,3506003,,
2020-04-02,1,0,SP,24939,3507803,4.00978,
2020-04-02,1,0,SP,33327,3508603,3.00057,
2020-04-02,15,1,SP,101470,3509007,14.78269,0.0667
2020-04-02,1,0,SP,76801,3509205,1.30207,
2020-04-02,23,1,SP,1204073,3509502,1.91018,0.0435
2020-04-02,11,1,SP,400927,3510609,2.74364,0.0909
2020-04-02,23,2,SP,249210,3513009,9.22916,87
2020-04-02,0,0,SP,423884,3513801,,
2020-04-02,1,0,SP,46793,3514403,2.13707,
2020-04-02,14,1,SP,273726,3515004,5.1146,0.0714
2020-04-02,12,0,SP,194276,3515707,6.17678,
2020-04-02,1,0,SP,353187,3516200,0.28314,
2020-04-02,3,1,SP,175844,3516309,1.70606,0.3333
2020-04-02,6,0,SP,154489,3516408,3.88377,
2020-04-02,3,0,SP,320459,3518701,0.93616,
2020-04-02,35,2,SP,1379182,3518800,2.53774,0.0571
2020-04-02,1,0,SP,230851,3519071,0.43318,
2020-04-02,75,0,SP,,,,
2020-04-02,2,0,SP,251627,3520509,0.79483,
2020-04-02,1,0,SP,24235,3521408,4.12626,
2020-04-02,2,0,SP,101816,3522109,1.96433,
2020-04-02,4,0,SP,175693,3522208,2.2767,
2020-04-02,6,0,SP,237700,3522505,2.52419,
2020-04-02,5,0,SP,370821,3523107,1.34836,
2020-04-02,1,0,SP,50503,3523206,1.98008,
2020-04-02,1,0,SP,173939,3523909,0.57491,
2020-04-02,1,0,SP,61252,3524006,1.6326,
2020-04-02,1,0,SP,57488,3524709,1.73949,
2020-04-02,2,0,SP,124937,3525003,1.60081,
2020-04-02,1,0,SP,150252,3525300,0.66555,
2020-04-02,5,0,SP,418962,3525904,1.19343,
2020-04-02,1,0,SP,68432,3526803,1.4613,
2020-04-02,2,0,SP,306114,3526902,0.65335,
2020-04-02,1,0,SP,48885,3527306,2.04562,
2020-04-02,3,0,SP,100179,3528502,2.99464,
2020-04-02,2,0,SP,83170,3529302,2.40471,
2020-04-02,7,0,SP,472912,3529401,1.48019,
2020-04-02,13,0,SP,445842,3530607,2.91583,
2020-04-02,1,0,SP,151888,3530706,0.65838,
2020-04-02,1,0,SP,60174,3533403,1.66185,
2020-04-02,51,3,SP,698418,3534401,7.30222,0.0588
2020-04-02,1,0,SP,109424,3536505,0.91388,
2020-04-02,1,0,SP,63407,3537305,1.57711,
2020-04-02,6,0,SP,404142,3538709,1.48463,
2020-04-02,1,0,SP,25492,3538907,3.9228,
2020-04-02,2,0,SP,117452,3539806,1.70282,
2020-04-02,1,0,SP,53098,3540606,1.88331,
2020-04-02,1,0,SP,325073,3541000,0.30762,
2020-04-02,2,0,SP,123393,3543303,1.62084,
2020-04-02,11,1,SP,703293,3543402,1.56407,0.0909
2020-04-02,0,0,SP,206424,3543907,,
2020-04-02,1,0,SP,45422,3545308,2.20158,
2020-04-02,1,0,SP,57386,3546801,1.74259,
2020-04-02,20,0,SP,139447,3547304,14.34237,
2020-04-02,59,2,SP,718773,3547809,8.20843,0.0339
2020-04-02,37,0,SP,433311,3548500,8.5389,
2020-04-02,59,2,SP,838936,3548708,7.03272,0.0339
2020-04-02,33,1,SP,161127,3548807,20.48074,0.0303
2020-04-02,1,0,SP,54946,3549706,1.81997,
2020-04-02,7,0,SP,460671,3549805,1.51952,
2020-04-02,14,0,SP,721944,3549904,1.93921,
2020-04-02,2815,164,SP,12252023,3550308,22.9758,0.0583
2020-04-02,0,0,SP,35653,3550407,,
2020-04-02,3,0,SP,88980,3550704,3.37154,
2020-04-02,3,1,SP,365798,3551009,0.82012,0.3333
2020-04-02,3,1,SP,679378,3552205,0.44158,0.3333
2020-04-02,5,1,SP,297637,3552502,1.6799,0.2
2020-04-02,29,1,SP,289664,3552809,10.0116,0.0345
2020-04-02,1,0,SP,121766,3554003,0.82125,
2020-04-02,1,0,SP,314924,3554102,0.31754,
2020-04-02,3,0,SP,129193,3556206,2.32211,
2020-04-02,3,1,SP,52597,3556453,5.70375,0.3333
2020-04-02,1,0,SP,78728,3556701,1.2702,
2020-04-02,2,0,SP,122480,3557006,1.63292,
2020-04-02,1,0,SP,94547,3557105,1.05768,
2020-04-02,3506,188,SP,45919049,35,7.63518,0.0536
2020-04-02,3,0,TO,180470,1702109,1.66233,
2020-04-02,9,0,TO,299127,1721000,3.00876,
2020-04-02,12,0,TO,1572866,17,0.76294,
2020-04-01,8,0,AC,15256,1200013,52.43838,
2020-04-01,1,0,AC,18504,1200807,5.40424,
2020-04-01,34,0,AC,407319,1200401,8.34727,
2020-04-01,43,0,AC,881935,12,4.87564,
2020-04-01,4,0,AL,,,,
2020-04-01,13,1,AL,1018948,2704302,1.27583,0.0769
2020-04-01,1,0,AL,20066,2707503,4.98355,
2020-04-01,18,1,AL,3337357,27,0.53935,0.0556
2020-04-01,1,0,AM,21010,1300102,4.75964,
2020-04-01,1,0,AM,34308,1300706,2.91477,
2020-04-01,1,0,AM,30225,1301159,3.30852,
2020-04-01,4,0,AM,101337,1301902,3.94723,
2020-04-01,6,0,AM,97377,1302504,6.16162,
2020-04-01,179,2,AM,2182763,1302603,8.20062,0.0112
2020-04-01,1,0,AM,19454,1303205,5.14033,
2020-04-01,3,1,AM,114273,1303403,2.62529,0.3333
2020-04-01,4,0,AM,21602,1303700,18.5168,
2020-04-01,200,3,AM,4144597,13,4.82556,15
2020-04-01,11,0,AP,503327,1600303,2.18546,
2020-04-01,11,0,AP,845731,16,1.30065,
2020-04-01,3,0,BA,151596,2900702,1.97894,
2020-04-01,1,0,BA,53578,2902708,1.86644,
2020-04-01,1,0,BA,5714,2903102,17.50088,
2020-04-01,1,0,BA,155439,2903201,0.64334,
2020-04-01,5,0,BA,67195,2904605,7.44103,
2020-04-01,4,0,BA,299132,2905701,1.3372,
2020-04-01,1,0,BA,26176,2906204,3.82029,
2020-04-01,1,0,BA,87076,2906501,1.14842,
2020-04-01,0,0,BA,54704,2907509,,
2020-04-01,1,0,BA,16993,2908002,5.88478,
2020-04-01,1,0,BA,33153,2908507,3.01632,
2020-04-01,1,0,BA,25837,2908606,3.87042,
2020-04-01,1,0,BA,81089,2910057,1.23321,
2020-04-01,19,0,BA,614872,2910800,3.09007,
2020-04-01,7,0,BA,162327,2913606,4.31228,
2020-04-01,0,0,BA,,,,
2020-04-01,1,0,BA,45873,2913903,2.17993,
2020-04-01,4,0,BA,213223,2914802,1.87597,
2020-04-01,1,0,BA,14579,2915205,6.85918,
2020-04-01,3,0,BA,20491,2915502,14.64057,
2020-04-01,1,0,BA,64486,2915601,1.55072,
2020-04-01,1,0,BA,20382,2917102,4.90629,
2020-04-01,1,0,BA,155966,2918001,0.64117,
2020-04-01,2,0,BA,216707,2918407,0.92291,
2020-04-01,12,0,BA,198440,2919207,6.04717,
2020-04-01,1,0,BA,22688,2921104,4.40762,
2020-04-01,1,0,BA,26947,2922904,3.71099,
2020-04-01,1,0,BA,39519,2925204,2.53043,
2020-04-01,10,0,BA,148686,2925303,6.72558,
2020-04-01,3,0,BA,28174,2925501,10.64812,
2020-04-01,153,2,BA,2872347,2927408,5.32665,0.0131
2020-04-01,1,0,BA,9058,2928950,11.03996,
2020-04-01,2,0,BA,160487,2931350,1.24621,
2020-04-01,1,0,BA,338480,2933307,0.29544,
2020-04-01,246,2,BA,14873064,29,1654,0.0081
2020-04-01,14,0,CE,80271,2301000,17.44092,
2020-04-01,1,0,CE,53573,2302206,1.86661,
2020-04-01,1,0,CE,361400,2303709,0.2767,
2020-04-01,1,1,CE,53618,2304285,1.86505,1.0
2020-04-01,413,6,CE,2669342,2304400,15.47198,0.0145
2020-04-01,1,0,CE,16480,2304459,6.06796,
2020-04-01,1,0,CE,37980,2306256,2.63296,
2020-04-01,1,0,CE,274207,2307304,0.36469,
2020-04-01,1,0,CE,227886,2307650,0.43882,
2020-04-01,1,0,CE,128978,2307700,0.77533,
2020-04-01,1,0,CE,47962,2308104,2.08498,
2020-04-01,2,0,CE,87728,2311306,2.27977,
2020-04-01,1,1,CE,43703,2312205,2.28817,1.0
2020-04-01,5,0,CE,208935,2312908,2.39309,
2020-04-01,1,1,CE,75946,2313401,1.31673,1.0
2020-04-01,445,9,CE,9132078,23,4.87293,0.0202
2020-04-01,370,4,DF,3015268,5300108,12.27088,0.0108
2020-04-01,370,4,DF,3015268,53,12.27088,0.0108
2020-04-01,1,0,ES,30586,3200102,3.26947,
2020-04-01,0,0,ES,7836,3200359,,
2020-04-01,1,0,ES,101220,3200607,0.98795,
2020-04-01,1,0,ES,208972,3201209,0.47853,
2020-04-01,7,0,ES,381285,3201308,1.8359,
2020-04-01,2,0,ES,37534,3201407,5.3285,
2020-04-01,2,0,ES,124859,3202405,1.60181,
2020-04-01,0,0,ES,,,,
2020-04-01,1,0,ES,34348,3202801,2.91138,
2020-04-01,7,0,ES,173555,3203205,4.0333,
2020-04-01,1,0,ES,23590,3204609,4.23908,
2020-04-01,3,0,ES,130611,3204906,2.2969,
2020-04-01,1,0,ES,12415,3204955,8.05477,
2020-04-01,22,0,ES,517510,3205002,4.25113,
2020-04-01,1,0,ES,78239,3205101,1.27813,
2020-04-01,36,0,ES,493838,3205200,7.28984,
2020-04-01,34,0,ES,362097,3205309,9.38975,
2020-04-01,120,0,ES,4018650,32,2.98608,
2020-04-01,1,0,GO,212440,5200258,0.47072,
2020-04-01,4,0,GO,386923,5201108,1.0338,
2020-04-01,2,0,GO,578179,5201405,0.34591,
2020-04-01,1,0,GO,91162,5204508,1.09695,
2020-04-01,1,0,GO,3630,5204607,27.54821,
2020-04-01,1,0,GO,108823,5205109,0.91892,
2020-04-01,1,0,GO,71376,5205497,1.40103,
2020-04-01,1,0,GO,70084,5208608,1.42686,
2020-04-01,42,0,GO,1516113,5208707,2.77024,
2020-04-01,0,0,GO,21706,5209705,,
2020-04-01,0,0,GO,,,,
2020-04-01,2,0,GO,104742,5211503,1.90945,
2020-04-01,2,0,GO,100882,5211909,1.98251,
2020-04-01,1,1,GO,208299,5212501,0.48008,1.0
2020-04-01,1,0,GO,10057,5216304,9.94332,
2020-04-01,7,0,GO,235647,5218805,2.97054,
2020-04-01,1,0,GO,20695,5220603,4.83209,
2020-04-01,1,0,GO,127599,5221403,0.78371,
2020-04-01,4,0,GO,168468,5221858,2.37434,
2020-04-01,73,1,GO,7018354,52,1.04013,0.0137
2020-04-01,1,0,MA,112445,2100055,0.88932,
2020-04-01,1,0,MA,258682,2105302,0.38658,
2020-04-01,68,1,MA,1101884,2111300,6.17125,0.0147
2020-04-01,70,1,MA,7075181,21,0.98937,0.0143
2020-04-01,1,0,MG,79996,3101607,1.25006,
2020-04-01,1,0,MG,117267,3103504,0.85275,
2020-04-01,188,2,MG,2512070,3106200,7.48387,0.0106
2020-04-01,5,0,MG,439340,3106705,1.13807,
2020-04-01,1,0,MG,40127,3107109,2.49209,
2020-04-01,1,0,MG,50605,3107406,1.97609,
2020-04-01,1,0,MG,54029,3111200,1.85086,
2020-04-01,1,0,MG,15461,3111507,6.46789,
2020-04-01,1,0,MG,8632,3112802,11.5848,
2020-04-01,1,0,MG,22478,3114204,4.44879,
2020-04-01,7,0,MG,663855,3118601,1.05445,
2020-04-01,1,0,MG,109855,3119401,0.91029,
2020-04-01,13,0,MG,238230,3122306,5.45691,
2020-04-01,1,0,MG,36225,3125101,2.76052,
2020-04-01,2,0,MG,279885,3127701,0.71458,
2020-04-01,1,0,MG,8039,3128907,12.43936,
2020-04-01,2,0,MG,,,,
2020-04-01,1,0,MG,263410,3131307,0.37964,
2020-04-01,24,0,MG,568873,3136702,4.21887,
2020-04-01,4,0,MG,52165,3137205,7.66798,
2020-04-01,1,0,MG,103773,3138203,0.96364,
2020-04-01,1,0,MG,90229,3139409,1.10829,
2020-04-01,2,1,MG,60724,3140001,3.29359,0.5
2020-04-01,1,0,MG,108763,3143906,0.91943,
2020-04-01,19,0,MG,94889,3144805,20.0234,
2020-04-01,1,0,MG,90757,3148103,1.10184,
2020-04-01,2,0,MG,167397,3151800,1.19476,
2020-04-01,1,0,MG,150737,3152501,0.66341,
2020-04-01,4,0,MG,136344,3156700,2.93376,
2020-04-01,1,0,MG,219134,3157807,0.45634,
2020-04-01,2,0,MG,90082,3162500,2.2202,
2020-04-01,1,0,MG,11582,3166808,8.63409,
2020-04-01,2,0,MG,239639,3167202,0.83459,
2020-04-01,1,0,MG,89842,3168705,1.11307,
2020-04-01,3,0,MG,333783,3170107,0.89879,
2020-04-01,14,0,MG,691305,3170206,2.02516,
2020-04-01,1,0,MG,84378,3170404,1.18514,
2020-04-01,314,3,MG,21168791,31,1.48332,0.0096
2020-04-01,1,0,MS,5343,5000252,18.71608,
2020-04-01,3,1,MS,11329,5002001,26.48071,0.3333
2020-04-01,38,0,MS,895982,5002704,4.24116,
2020-04-01,3,0,MS,222949,5003702,1.3456,
2020-04-01,2,0,MS,54374,5006200,3.67823,
2020-04-01,1,0,MS,92526,5006606,1.08078,
2020-04-01,1,0,MS,19746,5007406,5.06432,
2020-04-01,1,0,MS,57665,5007901,1.73415,
2020-04-01,1,0,MS,121388,5008305,0.8238,
2020-04-01,51,1,MS,2778986,50,1.8352,0.0196
2020-04-01,19,0,MT,612547,5103403,3.1018,
2020-04-01,1,0,MT,9178,5108956,10.89562,
2020-04-01,5,0,MT,232491,5107602,2.15062,
2020-04-01,1,0,MT,103750,5107958,0.96386,
2020-04-01,2,0,MT,284971,5108402,0.70183,
2020-04-01,28,0,MT,3484466,51,0.80357,
2020-04-01,1,0,PA,157698,1500107,0.63412,
2020-04-01,7,0,PA,530598,1500800,1.31927,
2020-04-01,1,0,PA,124680,1501303,0.80205,
2020-04-01,25,0,PA,1492745,1501402,1.67477,
2020-04-01,1,0,PA,200793,1502400,0.49803,
2020-04-01,1,0,PA,101247,1503606,0.98768,
2020-04-01,1,0,PA,279349,1504208,0.35798,
2020-04-01,1,0,PA,131521,1504422,0.76033,
2020-04-01,1,0,PA,208273,1505536,0.48014,
2020-04-01,1,1,PA,304589,1506807,0.32831,1.0
2020-04-01,1,0,PA,113659,1508100,0.87982,
2020-04-01,41,1,PA,8602865,15,0.47659,0.0244
2020-04-01,1,0,PB,67736,2503209,1.47632,
2020-04-01,2,0,PB,409731,2504009,0.48813,
2020-04-01,1,0,PB,6117,2502607,16.34788,
2020-04-01,15,0,PB,809015,2507507,1.85411,
2020-04-01,1,1,PB,107605,2510808,0.92932,1.0
2020-04-01,1,0,PB,69444,2516201,1.44001,
2020-04-01,21,1,PB,4018127,25,0.52263,0.0476
2020-04-01,1,0,PE,38386,2600708,2.60512,
2020-04-01,1,0,PE,76439,2601706,1.30823,
2020-04-01,2,0,PE,157828,2603454,1.2672,
2020-04-01,1,0,PE,361118,2604106,0.27692,
2020-04-01,2,0,PE,3061,2605459,65.33812,
2020-04-01,1,1,PE,79758,2606200,1.25379,1.0
2020-04-01,5,1,PE,,,,0.2
2020-04-01,1,0,PE,30854,2607307,3.24107,
2020-04-01,6,0,PE,702298,2607901,0.85434,
2020-04-01,5,1,PE,392482,2609600,1.27394,0.2
2020-04-01,1,0,PE,63250,2610004,1.58103,
2020-04-01,2,0,PE,349145,2611101,0.57283,
2020-04-01,64,5,PE,1645727,2611606,3.88886,0.0781
2020-04-01,3,0,PE,113230,2613701,2.64947,
2020-04-01,95,8,PE,9557071,26,0.99403,0.0842
2020-04-01,1,1,PI,153078,2207702,0.65326,1.0
2020-04-01,1,1,PI,5346,2210052,18.70557,1.0
2020-04-01,17,2,PI,864845,2211001,1.96567,0.1176
2020-04-01,19,4,PI,3273227,22,0.58047,0.2105
2020-04-01,3,0,PR,118623,4100400,2.52902,
2020-04-01,2,0,PR,123027,4101507,1.62566,
2020-04-01,1,0,PR,143843,4101804,0.6952,
2020-04-01,1,0,PR,33362,4102000,2.99742,
2020-04-01,1,0,PR,106533,4103701,0.93868,
2020-04-01,4,0,PR,132002,4104204,3.03026,
2020-04-01,4,0,PR,94859,4104303,4.21678,
2020-04-01,10,1,PR,328454,4104808,3.04457,0.1
2020-04-01,1,0,PR,71484,4104907,1.39891,
2020-04-01,8,0,PR,82620,4105508,9.68289,
2020-04-01,0,0,PR,243726,4105805,,
2020-04-01,1,0,PR,18584,4106209,5.38097,
2020-04-01,97,0,PR,1933105,4106902,5.01783,
2020-04-01,1,0,PR,17251,4107603,5.79677,
2020-04-01,1,0,PR,100209,4107652,0.99791,
2020-04-01,12,0,PR,258532,4108304,4.64159,
2020-04-01,1,0,PR,91093,4108403,1.09778,
2020-04-01,1,0,PR,28884,4108601,3.46212,
2020-04-01,2,0,PR,33119,4108809,6.03883,
2020-04-01,1,0,PR,181504,4109401,0.55095,
2020-04-01,1,0,PR,31364,4109708,3.18837,
2020-04-01,5,0,PR,,,,
2020-04-01,1,0,PR,10169,4110805,9.83381,
2020-04-01,1,0,PR,48163,4113205,2.07628,
2020-04-01,26,0,PR,569733,4113700,4.56354,
2020-04-01,1,0,PR,52944,4114609,1.88879,
2020-04-01,10,2,PR,423666,4115200,2.36035,0.2
2020-04-01,1,0,PR,6610,4115309,15.12859,
2020-04-01,1,0,PR,34720,4115705,2.88018,
2020-04-01,1,0,PR,46198,4115804,2.1646,
2020-04-01,2,0,PR,88374,4118402,2.26311,
2020-04-01,2,0,PR,82881,4118501,2.4131,
2020-04-01,1,0,PR,13996,4118808,7.1449,
2020-04-01,5,0,PR,132157,4119152,3.78338,
2020-04-01,3,0,PR,351736,4119905,0.85291,
2020-04-01,2,0,PR,7449,4120705,26.84924,
2020-04-01,1,0,PR,23559,4120804,4.24466,
2020-04-01,1,0,PR,32397,4122206,3.08671,
2020-04-01,1,0,PR,34170,4122305,2.92654,
2020-04-01,4,0,PR,323340,4125506,1.23709,
2020-04-01,2,0,PR,78974,4127106,2.53248,
2020-04-01,1,0,PR,16789,4127304,5.95628,
2020-04-01,2,0,PR,111557,4128104,1.79281,
2020-04-01,1,0,PR,57517,4128203,1.73862,
2020-04-01,1,0,PR,7257,4128609,13.7798,
2020-04-01,229,3,PR,11433957,41,2.00281,0.0131
2020-04-01,1,0,RJ,203785,3300100,0.49071,
2020-04-01,1,1,RJ,30349,3300258,3295,1.0
2020-04-01,2,0,RJ,184412,3300407,1.08453,
2020-04-01,3,0,RJ,510906,3300456,0.58719,
2020-04-01,1,0,RJ,507548,3301009,0.19703,
2020-04-01,6,0,RJ,919596,3301702,0.65246,
2020-04-01,1,0,RJ,60517,3301850,1.65243,
2020-04-01,0,0,RJ,,,,
2020-04-01,4,0,RJ,240592,3301900,1.66257,
2020-04-01,1,0,RJ,256672,3302403,0.3896,
2020-04-01,1,0,RJ,44468,3302601,2.24881,
2020-04-01,2,0,RJ,161207,3302700,1.24064,
2020-04-01,1,1,RJ,25538,3302908,3.91573,1.0
2020-04-01,62,1,RJ,513584,3303302,12.07203,0.0161
2020-04-01,7,0,RJ,821128,3303500,0.85249,
2020-04-01,5,1,RJ,306191,3303906,1.63297,0.2
2020-04-01,1,0,RJ,150319,3304144,0.66525,
2020-04-01,2,0,RJ,131341,3304201,1.52275,
2020-04-01,2,1,RJ,60201,3304300,3.3222,0.5
2020-04-01,3,1,RJ,150674,3304524,1.99105,0.3333
2020-04-01,697,20,RJ,6718903,3304557,10.37372,0.0287
2020-04-01,11,1,RJ,1084839,3304904,1.01398,0.0909
2020-04-01,2,0,RJ,472406,3305109,0.42336,
2020-04-01,1,0,RJ,104476,3305208,0.95716,
2020-04-01,1,0,RJ,82312,3305554,1.21489,
2020-04-01,1,0,RJ,182594,3305802,0.54766,
2020-04-01,1,0,RJ,76523,3306107,1.3068,
2020-04-01,12,1,RJ,273012,3306305,4.39541,0.0833
2020-04-01,832,28,RJ,17264943,33,4.81901,0.0337
2020-04-01,1,0,RN,58017,2400208,1.72363,
2020-04-01,1,0,RN,35845,2401008,2.78979,
2020-04-01,0,0,RN,67952,2402006,,
2020-04-01,1,0,RN,10759,2402501,9.29454,
2020-04-01,1,0,RN,73497,2402600,1.3606,
2020-04-01,2,0,RN,,,,
2020-04-01,1,0,RN,10116,2407005,9.88533,
2020-04-01,1,0,RN,80792,2407104,1.23775,
2020-04-01,1,0,RN,22451,2407807,4.45414,
2020-04-01,20,1,RN,297378,2408003,6.72545,0.05
2020-04-01,48,1,RN,884122,2408102,5.42911,0.0208
2020-04-01,11,0,RN,261469,2403251,4207,
2020-04-01,1,0,RN,13277,2409100,7.53182,
2020-04-01,1,0,RN,102400,2412005,0.97656,
2020-04-01,1,0,RN,43899,2412203,2.27796,
2020-04-01,1,0,RN,4106,2411056,24.3546,
2020-04-01,92,2,RN,3506853,24,2.62343,0.0217
2020-04-01,1,0,RO,51775,1100114,1.93143,
2020-04-01,1,0,RO,128969,1100122,0.77538,
2020-04-01,7,1,RO,529544,1100205,1.32189,0.1429
2020-04-01,9,1,RO,1777225,11,0.50641,0.1111
2020-04-01,23,0,RR,399213,1400100,5.76134,
2020-04-01,3,0,RR,12409,1400159,24176,
2020-04-01,26,0,RR,605761,14,4.29212,
2020-04-01,1,0,RS,73589,4300406,1.3589,
2020-04-01,2,0,RS,210305,4300604,951,
2020-04-01,2,0,RS,5981,4300703,33.43922,
2020-04-01,15,0,RS,121143,4301602,12.38206,
2020-04-01,2,0,RS,120454,4302105,1.66038,
2020-04-01,1,0,RS,82201,4303004,1.21653,
2020-04-01,1,0,RS,130293,4303103,0.7675,
2020-04-01,2,0,RS,66712,4303905,2.99796,
2020-04-01,1,0,RS,56045,4304507,1.78428,
2020-04-01,8,0,RS,346616,4304606,2.30803,
2020-04-01,2,0,RS,53049,4304630,3.7701,
2020-04-01,1,0,RS,25354,4304663,3.94415,
2020-04-01,1,0,RS,29833,4304804,3.35199,
2020-04-01,13,0,RS,510906,4305108,2.5445,
2020-04-01,1,0,RS,12239,4305173,8.1706,
